taskType,taskId,init,gpsTagId,notificationType,notificationTs,reminderCount,notficationAcceptTs,acceptanceTime,taskAcceptTs,taskAcceptTime,taskComp,taskCompTs,taskCompTime,responseTime,receptRating 
photo opportunity,1,sys,15,null,1281437623061,0,1281437629085,6,0,-1281437629,0,0,0,-1281437623,0
newImages,4,sys,0,null,1281437640118,0,0,-1281437640,0,0,0,0,0,-1281437640,0
newImages,4,sys,0,null,1281437749257,0,1281437830354,81,0,-1281437830,0,0,0,-1281437749,0
newImages,4,sys,0,null,1281438026586,0,1281438319437,292,0,-1281438319,0,0,0,-1281438026,0
photo,1,user,0,null,0,0,0,0,1281439093075,1281439093,0,0,-1281439093,0,0
newImages,4,sys,0,null,1281439099350,0,1281439102736,3,0,-1281439102,0,0,0,-1281439099,0
newImages,4,sys,0,null,1281439218852,0,0,-1281439218,0,0,0,0,0,-1281439218,0
newImages,4,sys,0,null,1281439278757,0,0,-1281439278,0,0,0,0,0,-1281439278,0
newImages,4,sys,0,null,1281439337789,0,0,-1281439337,0,0,0,0,0,-1281439337,0
newImages,4,sys,0,null,1281439398332,0,0,-1281439398,0,0,0,0,0,-1281439398,0
newImages,4,sys,0,null,1281439520418,0,0,-1281439520,0,0,0,0,0,-1281439520,0
newImages,4,sys,0,null,1281439583251,0,0,-1281439583,0,0,0,0,0,-1281439583,0
newImages,4,sys,0,null,1281439758437,0,0,-1281439758,0,0,0,0,0,-1281439758,0
photo opportunity,1,sys,14,null,1281439780293,0,0,-1281439780,0,0,0,0,0,-1281439780,0
photo opportunity,1,sys,59,null,1281439962283,0,1281442685717,2723,0,-1281442685,0,0,0,-1281439962,0
newImages,4,sys,0,null,1281440060897,0,0,-1281440060,0,0,0,0,0,-1281440060,0
newImages,4,sys,0,null,1281440129928,0,1281440145373,15,0,-1281440145,0,0,0,-1281440129,0
newImages,4,sys,0,null,1281440178974,0,0,-1281440178,0,0,0,0,0,-1281440178,0
newImages,4,sys,0,null,1281440241888,0,0,-1281440241,0,0,0,0,0,-1281440241,0
Q-Zone,2,sys,22,null,1281440444753,3,1281440536408,91,0,-1281440536,0,0,0,-1281440444,0
lunch/break,3,sys,19,null,1281442136902,0,1281442682238,545,0,-1281442682,0,0,0,-1281442136,0
newImages,4,sys,0,null,1281442642918,0,1281442659063,16,0,-1281442659,0,0,0,-1281442642,0
lunch/break,3,sys,49,null,1281444328817,0,1281444408238,79,0,-1281444408,0,0,0,-1281444328,0
newImages,4,sys,0,null,1281446124187,0,0,-1281446124,0,0,0,0,0,-1281446124,0
newImages,4,sys,0,null,1281446244329,0,0,-1281446244,0,0,0,0,0,-1281446244,0
newImages,4,sys,0,null,1281446299731,0,0,-1281446299,0,0,0,0,0,-1281446299,0
newImages,4,sys,0,null,1281446366624,0,1281446418957,52,0,-1281446418,0,0,0,-1281446366,0
newImages,4,sys,0,null,1281446607790,0,1281446618828,11,0,-1281446618,0,0,0,-1281446607,0
newImages,4,sys,0,null,1281446783619,0,0,-1281446783,0,0,0,0,0,-1281446783,0
newImages,4,sys,0,null,1281447087482,0,1281447282211,194,0,-1281447282,0,0,0,-1281447087,0
photo_story,3,user,0,null,0,0,0,0,1281447463208,1281447463,0,0,-1281447463,0,0
newImages,4,sys,0,null,1281447803280,0,1281447813258,9,0,-1281447813,0,0,0,-1281447803,0
lunch/break,3,sys,49,null,1281447930017,0,0,-1281447930,0,0,0,0,0,-1281447930,0
photo opportunity,1,sys,55,null,1281449103624,0,1281449111842,8,0,-1281449111,0,0,0,-1281449103,0
newImages,4,sys,0,null,1281449136800,0,1281449143056,6,0,-1281449143,0,0,0,-1281449136,0
newImages,4,sys,0,null,1281449557207,0,0,-1281449557,0,0,0,0,0,-1281449557,0
newImages,4,sys,0,null,1281449740969,0,0,-1281449740,0,0,0,0,0,-1281449740,0
newImages,4,sys,0,null,1281449856071,0,0,-1281449856,0,0,0,0,0,-1281449856,0
newImages,4,sys,0,null,1281449919595,0,0,-1281449919,0,0,0,0,0,-1281449919,0
Q-Zone,2,sys,56,null,1281450073674,3,1281450187997,114,0,-1281450187,0,0,0,-1281450073,0
newImages,4,sys,0,null,1281450096251,0,0,-1281450096,0,0,0,0,0,-1281450096,0
newImages,4,sys,0,null,1281450158491,0,1281450219165,60,0,-1281450219,0,0,0,-1281450158,0
newImages,4,sys,0,null,1281450335734,0,1281450343481,7,0,-1281450343,0,0,0,-1281450335,0
newImages,4,sys,0,null,1281450397002,0,0,-1281450397,0,0,0,0,0,-1281450397,0
newImages,4,sys,0,null,1281450455789,0,0,-1281450455,0,0,0,0,0,-1281450455,0
newImages,4,sys,0,null,1281450516625,0,0,-1281450516,0,0,0,0,0,-1281450516,0
newImages,4,sys,0,null,1281450576699,0,1281450589021,12,0,-1281450589,0,0,0,-1281450576,0
newImages,4,sys,0,null,1281450705087,0,1281450713449,8,0,-1281450713,0,0,0,-1281450705,0
photo,1,user,0,null,0,0,0,0,1281450744087,1281450744,0,0,-1281450744,0,0
annotate,2,user,0,null,0,0,0,0,1281450745927,1281450745,0,0,-1281450745,0,0
photo_story,3,user,0,null,0,0,0,0,1281450748198,1281450748,0,0,-1281450748,0,0
newImages,4,sys,0,null,1281450762047,0,1281450766191,4,0,-1281450766,0,0,0,-1281450762,0
newImages,4,sys,0,null,1281450997886,0,0,-1281450997,0,0,0,0,0,-1281450997,0
newImages,4,sys,0,null,1281451055946,0,0,-1281451055,0,0,0,0,0,-1281451055,0
newImages,4,sys,0,null,1281451123149,0,0,-1281451123,0,0,0,0,0,-1281451123,0
newImages,4,sys,0,null,1281451236669,0,0,-1281451236,0,0,0,0,0,-1281451236,0
newImages,4,sys,0,null,1281451296628,0,1281451421491,124,0,-1281451421,0,0,0,-1281451296,0
newImages,4,sys,0,null,1281451567935,0,1281451597470,29,0,-1281451597,0,0,0,-1281451567,0
newImages,4,sys,0,null,1281451598947,0,1281451601385,2,0,-1281451601,0,0,0,-1281451598,0
newImages,4,sys,0,null,1281451659030,0,0,-1281451659,0,0,0,0,0,-1281451659,0
end of ride,1,sys,39,null,1281451993710,0,1281453528781,1535,0,-1281453528,0,0,0,-1281451993,0
newImages,4,sys,0,null,1281452504493,0,0,-1281452504,0,0,0,0,0,-1281452504,0
newImages,4,sys,0,null,1281453096716,0,0,-1281453096,0,0,0,0,0,-1281453096,0
newImages,4,sys,0,null,1281453467026,0,1281453487326,20,0,-1281453487,0,0,0,-1281453467,0
newImages,4,sys,0,null,1281507723306,0,0,-1281507723,0,0,0,0,0,-1281507723,0
photo,1,user,0,null,0,0,0,0,1281518927796,1281518927,0,0,-1281518927,0,0
newImages,4,sys,0,null,1281518954243,0,0,-1281518954,0,0,0,0,0,-1281518954,0
photo,1,user,0,null,0,0,0,0,1281518984271,1281518984,0,0,-1281518984,0,0
annotate,2,user,0,null,0,0,0,0,1281519000098,1281519000,0,0,-1281519000,0,0
photo,1,user,0,null,0,0,0,0,1281519050220,1281519050,0,0,-1281519050,0,0
photo,1,user,0,null,0,0,0,0,1281519063943,1281519063,0,0,-1281519063,0,0
photo,1,user,0,null,0,0,0,0,1281519074308,1281519074,0,0,-1281519074,0,0
newImages,4,sys,0,null,1281519076101,0,0,-1281519076,0,0,0,0,0,-1281519076,0
annotate,2,user,0,null,0,0,0,0,1281519089161,1281519089,0,1281519130820,41,1281519130,0
newImages,4,sys,0,null,1281519201192,0,0,-1281519201,0,0,0,0,0,-1281519201,0
lunch/break,3,sys,49,null,1281519257052,0,1281519289423,32,0,-1281519289,0,0,0,-1281519257,0
photo opportunity,1,sys,1,null,1281520729330,0,0,-1281520729,0,0,0,0,0,-1281520729,0
photo,1,user,0,null,0,0,0,0,1281520745848,1281520745,0,0,-1281520745,0,0
photo,1,user,0,null,0,0,0,0,1281520776515,1281520776,0,0,-1281520776,0,0
photo,1,user,0,null,0,0,0,0,1281520804983,1281520804,0,0,-1281520804,0,0
newImages,4,sys,0,null,1281520811810,0,0,-1281520811,0,0,0,0,0,-1281520811,0
newImages,4,sys,0,null,1281520865320,0,0,-1281520865,0,0,0,0,0,-1281520865,0
Q-Zone,2,sys,3,null,1281520873205,149,1281525381940,4508,0,-1281525381,0,0,0,-1281520873,0
photo,1,user,0,null,0,0,0,0,1281520910488,1281520910,0,0,-1281520910,0,0
photo,1,user,0,null,0,0,0,0,1281520927442,1281520927,0,0,-1281520927,0,0
photo opportunity,1,sys,47,null,1281520958460,0,0,-1281520958,0,0,0,0,0,-1281520958,0
photo,1,user,0,null,0,0,0,0,1281521044582,1281521044,0,0,-1281521044,0,0
photo,1,user,0,null,0,0,0,0,1281521073036,1281521073,0,0,-1281521073,0,0
newImages,4,sys,0,null,1281521160992,0,0,-1281521160,0,0,0,0,0,-1281521160,0
newImages,4,sys,0,null,1281521178880,0,0,-1281521178,0,0,0,0,0,-1281521178,0
photo,1,user,0,null,0,0,0,0,1281521205751,1281521205,0,0,-1281521205,0,0
newImages,4,sys,0,null,1281521239749,0,0,-1281521239,0,0,0,0,0,-1281521239,0
photo,1,user,0,null,0,0,0,0,1281521256054,1281521256,0,0,-1281521256,0,0
newImages,4,sys,0,null,1281521342958,0,0,-1281521342,0,0,0,0,0,-1281521342,0
newImages,4,sys,0,null,1281521402242,0,0,-1281521402,0,0,0,0,0,-1281521402,0
newImages,4,sys,0,null,1281521419628,0,1281521433702,14,0,-1281521433,0,0,0,-1281521419,0
annotate,2,user,0,null,0,0,0,0,1281521472224,1281521472,0,1281521535925,63,1281521535,0
newImages,4,sys,0,null,1281521526532,0,0,-1281521526,0,0,0,0,0,-1281521526,0
annotate,2,user,0,null,0,0,0,0,1281521545077,1281521545,0,0,-1281521545,0,0
annotate,2,user,0,null,0,0,0,0,1281521559749,1281521559,0,0,-1281521559,0,0
annotate,2,user,0,null,0,0,0,0,1281521580728,1281521580,0,0,-1281521580,0,0
annotate,2,user,0,null,0,0,0,0,1281521602806,1281521602,0,1281521662197,59,1281521662,0
newImages,4,sys,0,null,1281521659432,0,0,-1281521659,0,0,0,0,0,-1281521659,0
newImages,4,sys,0,null,1281521820175,0,0,-1281521820,0,0,0,0,0,-1281521820,0
newImages,4,sys,0,null,1281521882746,0,0,-1281521882,0,0,0,0,0,-1281521882,0
newImages,4,sys,0,null,1281521901470,0,1281522246782,345,0,-1281522246,0,0,0,-1281521901,0
end of ride,1,sys,40,null,1281522304194,0,0,-1281522304,0,0,0,0,0,-1281522304,0
newImages,4,sys,0,null,1281522559520,0,0,-1281522559,0,0,0,0,0,-1281522559,0
newImages,4,sys,0,null,1281522602153,0,0,-1281522602,0,0,0,0,0,-1281522602,0
photo,1,user,0,null,0,0,0,0,1281522632236,1281522632,0,0,-1281522632,0,0
annotate,2,user,0,null,0,0,0,0,1281522700247,1281522700,0,1281522765123,64,1281522765,0
photo,1,user,0,null,0,0,0,0,1281522817392,1281522817,0,0,-1281522817,0,0
photo,1,user,0,null,0,0,0,0,1281522825301,1281522825,0,0,-1281522825,0,0
photo,1,user,0,null,0,0,0,0,1281522836530,1281522836,0,0,-1281522836,0,0
annotate,2,user,0,null,0,0,0,0,1281522847369,1281522847,0,0,-1281522847,0,0
photo,1,user,0,null,0,0,0,0,1281522868285,1281522868,0,0,-1281522868,0,0
newImages,4,sys,0,null,1281522903470,0,1281522917731,14,0,-1281522917,0,0,0,-1281522903,0
annotate,2,user,0,null,0,0,0,0,1281522944618,1281522944,0,1281522997395,52,1281522997,0
newImages,4,sys,0,null,1281523141595,0,1281523358721,217,0,-1281523358,0,0,0,-1281523141,0
annotate,2,user,0,null,0,0,0,0,1281523187789,1281523187,0,0,-1281523187,0,0
annotate,2,user,0,null,0,0,0,0,1281523224500,1281523224,0,0,-1281523224,0,0
annotate,2,user,0,null,0,0,0,0,1281523225596,1281523225,0,1281523264695,39,1281523264,0
photo,1,user,0,null,0,0,0,0,1281523265076,1281523265,0,0,-1281523265,0,0
photo,1,user,0,null,0,0,0,0,1281523265624,1281523265,0,0,-1281523265,0,0
annotate,2,user,0,null,0,0,0,0,1281523272002,1281523272,0,0,-1281523272,0,0
annotate,2,user,0,null,0,0,0,0,1281523297686,1281523297,0,1281523345062,47,1281523345,0
newImages,4,sys,0,null,1281523385368,0,0,-1281523385,0,0,0,0,0,-1281523385,0
photo,1,user,0,null,0,0,0,0,1281523388985,1281523388,0,0,-1281523388,0,0
newImages,4,sys,0,null,1281523403974,0,0,-1281523403,0,0,0,0,0,-1281523403,0
annotate,2,user,0,null,0,0,0,0,1281523446304,1281523446,0,0,-1281523446,0,0
newImages,4,sys,0,null,1281523461108,0,0,-1281523461,0,0,0,0,0,-1281523461,0
newImages,4,sys,0,null,1281523502498,0,0,-1281523502,0,0,0,0,0,-1281523502,0
annotate,2,user,0,null,0,0,0,0,1281523517492,1281523517,0,1281523561012,43,1281523561,0
newImages,4,sys,0,null,1281523522100,0,0,-1281523522,0,0,0,0,0,-1281523522,0
newImages,4,sys,0,null,1281523566828,0,0,-1281523566,0,0,0,0,0,-1281523566,0
newImages,4,sys,0,null,1281523567508,0,0,-1281523567,0,0,0,0,0,-1281523567,0
annotate,2,user,0,null,0,0,0,0,1281523571367,1281523571,0,0,-1281523571,0,0
newImages,4,sys,0,null,1281523580481,0,0,-1281523580,0,0,0,0,0,-1281523580,0
newImages,4,sys,0,null,1281523622332,0,0,-1281523622,0,0,0,0,0,-1281523622,0
annotate,2,user,0,null,0,0,0,0,1281523757896,1281523757,0,0,-1281523757,0,0
newImages,4,sys,0,null,1281523760789,0,0,-1281523760,0,0,0,0,0,-1281523760,0
annotate,2,user,0,null,0,0,0,0,1281523771998,1281523771,0,0,-1281523771,0,0
annotate,2,user,0,null,0,0,0,0,1281523797151,1281523797,0,0,-1281523797,0,0
annotate,2,user,0,null,0,0,0,0,1281523810448,1281523810,0,1281523892227,81,1281523892,0
newImages,4,sys,0,null,1281523820061,0,0,-1281523820,0,0,0,0,0,-1281523820,0
newImages,4,sys,0,null,1281523922205,0,0,-1281523922,0,0,0,0,0,-1281523922,0
photo,1,user,0,null,0,0,0,0,1281524244497,1281524244,0,0,-1281524244,0,0
annotate,2,user,0,null,0,0,0,0,1281524256568,1281524256,0,0,-1281524256,0,0
photo,1,user,0,null,0,0,0,0,1281524259578,1281524259,0,0,-1281524259,0,0
annotate,2,user,0,null,0,0,0,0,1281524268612,1281524268,0,0,-1281524268,0,0
annotate,2,user,0,null,0,0,0,0,1281524269150,1281524269,0,0,-1281524269,0,0
annotate,2,user,0,null,0,0,0,0,1281524273615,1281524273,0,0,-1281524273,0,0
photo,1,user,0,null,0,0,0,0,1281524284866,1281524284,0,0,-1281524284,0,0
annotate,2,user,0,null,0,0,0,0,1281524325368,1281524325,0,0,-1281524325,0,0
annotate,2,user,0,null,0,0,0,0,1281524328018,1281524328,0,0,-1281524328,0,0
newImages,4,sys,0,null,1281524331424,0,0,-1281524331,0,0,0,0,0,-1281524331,0
newImages,4,sys,0,null,1281524360546,0,0,-1281524360,0,0,0,0,0,-1281524360,0
newImages,4,sys,0,null,1281524402512,0,0,-1281524402,0,0,0,0,0,-1281524402,0
photo,1,user,0,null,0,0,0,0,1281524698770,1281524698,0,0,-1281524698,0,0
newImages,4,sys,0,null,1281524707790,0,0,-1281524707,0,0,0,0,0,-1281524707,0
newImages,4,sys,0,null,1281524763843,0,1281525098409,334,0,-1281525098,0,0,0,-1281524763,0
photo opportunity,1,sys,10,null,1281524987821,0,0,-1281524987,0,0,0,0,0,-1281524987,0
annotate,2,user,0,null,0,0,0,0,1281525043321,1281525043,0,0,-1281525043,0,0
photo,1,user,0,null,0,0,0,0,1281525047610,1281525047,0,0,-1281525047,0,0
annotate,2,user,0,null,0,0,0,0,1281525067904,1281525067,0,0,-1281525067,0,0
annotate,2,user,0,null,0,0,0,0,1281525122665,1281525122,0,0,-1281525122,0,0
newImages,4,sys,0,null,1281525123520,0,0,-1281525123,0,0,0,0,0,-1281525123,0
newImages,4,sys,0,null,1281525363764,0,1281525369343,5,0,-1281525369,0,0,0,-1281525363,0
newImages,4,sys,0,null,1281525473958,0,0,-1281525473,0,0,0,0,0,-1281525473,0
newImages,4,sys,0,null,1281525832072,0,1281526123571,291,0,-1281526123,0,0,0,-1281525832,0
annotate,2,user,0,null,0,0,0,0,1281526045003,1281526045,0,0,-1281526045,0,0
annotate,2,user,0,null,0,0,0,0,1281526059790,1281526059,0,0,-1281526059,0,0
photo,1,user,0,null,0,0,0,0,1281526453301,1281526453,0,0,-1281526453,0,0
photo,1,user,0,null,0,0,0,0,1281526461154,1281526461,0,0,-1281526461,0,0
photo,1,user,0,null,0,0,0,0,1281526712057,1281526712,0,0,-1281526712,0,0
annotate,2,user,0,null,0,0,0,0,1281526938547,1281526938,0,0,-1281526938,0,0
newImages,4,sys,0,null,1281527726400,0,0,-1281527726,0,0,0,0,0,-1281527726,0
photo opportunity,1,sys,10,null,1281528667302,0,1281529051362,384,1281529063340,11,0,0,-1281529063,-1281528667,0
Q-Zone,2,sys,7,null,1281528979291,10,1281529292066,312,1281529476534,184,0,0,-1281529476,-1281528979,0
newImages,4,sys,0,null,1281529094442,0,0,-1281529094,0,0,0,0,0,-1281529094,0
newImages,4,sys,0,null,1281529215758,0,0,-1281529215,0,0,0,0,0,-1281529215,0
photo,1,user,0,null,0,0,0,0,1281529266549,1281529266,0,0,-1281529266,0,0
photo,1,user,0,null,0,0,0,0,1281529398583,1281529398,0,0,-1281529398,0,0
newImages,4,sys,0,null,1281529401223,0,0,-1281529401,0,0,0,0,0,-1281529401,0
newImages,4,sys,0,null,1281529480904,0,0,-1281529480,0,0,0,0,0,-1281529480,0
newImages,4,sys,0,null,1281529484390,0,0,-1281529484,0,0,0,0,0,-1281529484,0
photo,1,user,0,null,0,0,0,0,1281529518425,1281529518,0,0,-1281529518,0,0
newImages,4,sys,0,null,1281529525021,0,0,-1281529525,0,0,0,0,0,-1281529525,0
annotate,2,user,0,null,0,0,0,0,1281529533393,1281529533,0,0,-1281529533,0,0
photo,1,user,0,null,0,0,0,0,1281529560842,1281529560,0,0,-1281529560,0,0
annotate,2,user,0,null,0,0,0,0,1281529633969,1281529633,0,0,-1281529633,0,0
annotate,2,user,0,null,0,0,0,0,1281529634712,1281529634,0,1281529716561,81,1281529716,0
newImages,4,sys,0,null,1281529636962,0,0,-1281529636,0,0,0,0,0,-1281529636,0
photo,1,user,0,null,0,0,0,0,1281529732951,1281529732,0,0,-1281529732,0,0
newImages,4,sys,0,null,1281529736977,0,0,-1281529736,0,0,0,0,0,-1281529736,0
photo,1,user,0,null,0,0,0,0,1281529755705,1281529755,0,0,-1281529755,0,0
newImages,4,sys,0,null,1281529803091,0,0,-1281529803,0,0,0,0,0,-1281529803,0
newImages,4,sys,0,null,1281531959727,0,0,-1281531959,0,0,0,0,0,-1281531959,0
photo opportunity,1,sys,14,null,1281532522910,0,0,-1281532522,0,0,0,0,0,-1281532522,0
newImages,4,sys,0,null,1281532858961,0,0,-1281532858,0,0,0,0,0,-1281532858,0
newImages,4,sys,0,null,1281533003810,0,0,-1281533003,0,0,0,0,0,-1281533003,0
photo,1,user,0,null,0,0,0,0,1281533195413,1281533195,0,0,-1281533195,0,0
photo,1,user,0,null,0,0,0,0,1281533214807,1281533214,0,0,-1281533214,0,0
annotate,2,user,0,null,0,0,0,0,1281533241439,1281533241,0,1281533400366,158,1281533400,0
newImages,4,sys,0,null,1281533288560,0,0,-1281533288,0,0,0,0,0,-1281533288,0
photo_story,3,user,0,null,0,0,0,0,1281533449201,1281533449,0,1281533585810,136,1281533585,0
newImages,4,sys,0,null,1281533474999,0,0,-1281533474,0,0,0,0,0,-1281533474,0
photo_story,3,user,0,null,0,0,0,0,1281533595132,1281533595,0,0,-1281533595,0,0
photo,1,user,0,null,0,0,0,0,1281533654952,1281533654,0,0,-1281533654,0,0
annotate,2,user,0,null,0,0,0,0,1281533695037,1281533695,0,0,-1281533695,0,0
photo,1,user,0,null,0,0,0,0,1281533773032,1281533773,0,0,-1281533773,0,0
annotate,2,user,0,null,0,0,0,0,1281533793955,1281533793,0,1281533877268,83,1281533877,0
photo,1,user,0,null,0,0,0,0,1281533927251,1281533927,0,0,-1281533927,0,0
annotate,2,user,0,null,0,0,0,0,1281533930591,1281533930,0,0,-1281533930,0,0
annotate,2,user,0,null,0,0,0,0,1281533989743,1281533989,0,0,-1281533989,0,0
annotate,2,user,0,null,0,0,0,0,1281534012825,1281534012,0,0,-1281534012,0,0
photo,1,user,0,null,0,0,0,0,1281534051734,1281534051,0,0,-1281534051,0,0
annotate,2,user,0,null,0,0,0,0,1281534059141,1281534059,0,0,-1281534059,0,0
annotate,2,user,0,null,0,0,0,0,1281534166065,1281534166,0,0,-1281534166,0,0
photo,1,user,0,null,0,0,0,0,1281534169561,1281534169,0,0,-1281534169,0,0
newImages,4,sys,0,null,1281534242110,0,1281534263411,21,0,-1281534263,0,0,0,-1281534242,0
newImages,4,sys,0,null,1281534305364,0,0,-1281534305,0,0,0,0,0,-1281534305,0
annotate,2,user,0,null,0,0,0,0,1281534307603,1281534307,0,0,-1281534307,0,0
photo,1,user,0,null,0,0,0,0,1281534342915,1281534342,0,0,-1281534342,0,0
annotate,2,user,0,null,0,0,0,0,1281534361117,1281534361,0,1281534435030,73,1281534435,0
newImages,4,sys,0,null,1281534385300,0,0,-1281534385,0,0,0,0,0,-1281534385,0
newImages,4,sys,0,null,1281534419872,0,0,-1281534419,0,0,0,0,0,-1281534419,0
newImages,4,sys,0,null,1281534477762,0,1281534482488,4,0,-1281534482,0,0,0,-1281534477,0
annotate,2,user,0,null,0,0,0,0,1281534513177,1281534513,0,1281538837523,4324,1281538837,0
newImages,4,sys,0,null,1281534676367,0,0,-1281534676,0,0,0,0,0,-1281534676,0
newImages,4,sys,0,null,1281534900802,0,0,-1281534900,0,0,0,0,0,-1281534900,0
newImages,4,sys,0,null,1281534918430,0,1281534926242,7,0,-1281534926,0,0,0,-1281534918,0
photo,1,user,0,null,0,0,0,0,1281535076045,1281535076,0,0,-1281535076,0,0
newImages,4,sys,0,null,1281535099672,0,0,-1281535099,0,0,0,0,0,-1281535099,0
photo,1,user,0,null,0,0,0,0,1281535170540,1281535170,0,0,-1281535170,0,0
newImages,4,sys,0,null,1281535200719,0,0,-1281535200,0,0,0,0,0,-1281535200,0
newImages,4,sys,0,null,1281535378059,0,0,-1281535378,0,0,0,0,0,-1281535378,0
newImages,4,sys,0,null,1281535438049,0,0,-1281535438,0,0,0,0,0,-1281535438,0
newImages,4,sys,0,null,1281535641667,0,0,-1281535641,0,0,0,0,0,-1281535641,0
newImages,4,sys,0,null,1281535826666,0,0,-1281535826,0,0,0,0,0,-1281535826,0
newImages,4,sys,0,null,1281536158373,0,0,-1281536158,0,0,0,0,0,-1281536158,0
newImages,4,sys,0,null,1281537974669,0,0,-1281537974,0,0,0,0,0,-1281537974,0
photo,1,user,0,null,0,0,0,0,1281538000921,1281538000,0,0,-1281538000,0,0
photo,1,user,0,null,0,0,0,0,1281538011946,1281538011,0,0,-1281538011,0,0
newImages,4,sys,0,null,1281538019404,0,0,-1281538019,0,0,0,0,0,-1281538019,0
photo,1,user,0,null,0,0,0,0,1281538027258,1281538027,0,0,-1281538027,0,0
newImages,4,sys,0,null,1281538096101,0,0,-1281538096,0,0,0,0,0,-1281538096,0
newImages,4,sys,0,null,1281538200251,0,0,-1281538200,0,0,0,0,0,-1281538200,0
newImages,4,sys,0,null,1281538618036,0,0,-1281538618,0,0,0,0,0,-1281538618,0
newImages,4,sys,0,null,1281538638217,0,0,-1281538638,0,0,0,0,0,-1281538638,0
photo_story,3,user,0,null,0,0,0,0,1281538734014,1281538734,0,0,-1281538734,0,0
photo,1,user,0,null,0,0,0,0,1281538801146,1281538801,0,0,-1281538801,0,0
photo_story,3,user,0,null,0,0,0,0,1281538840158,1281538840,0,0,-1281538840,0,0
annotate,2,user,0,null,0,0,0,0,1281538932532,1281538932,0,0,-1281538932,0,0
photo_story,3,user,0,null,0,0,0,0,1281538935136,1281538935,0,0,-1281538935,0,0
lunch/break,3,sys,48,null,1281538978736,0,0,-1281538978,0,0,0,0,0,-1281538978,0
